# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
11122,11230,1.0000002963,-0.9999977815,0.0000000000,7.6623211398e+11
11122,11592,1.0000002963,1.0000002963,0.0000000000,7.9971085071e+10
11123,11232,1.0000002963,0.9999990389,0.0000000000,2.3489831238e+12
11123,11590,1.0000002963,-0.9999990389,0.0000000000,1.1059549655e+12
11124,11231,-0.9999990389,-0.9999977815,0.0000000000,2.5587342005e+10
11124,11589,-0.9999990389,1.0000002963,0.0000000000,2.1504569935e+10
11125,11215,-0.9999990389,0.0000000000,-0.9999977815,1.4275161493e+11
11125,11573,-0.9999990389,0.0000000000,1.0000002963,2.0210164798e+11
11126,11216,1.0000002963,0.0000000000,0.9999990389,2.1504569935e+10
11126,11574,1.0000002963,0.0000000000,-0.9999990389,2.1504569935e+10
11127,11214,1.0000002963,0.0000000000,-0.9999977815,1.1059549655e+12
11127,11576,1.0000002963,0.0000000000,1.0000002963,2.3489831238e+12
11128,11213,-0.9999990389,0.0000000000,0.9999990389,8.3120763698e+10
11128,11575,-0.9999990389,0.0000000000,-0.9999990389,1.9823557133e+11
11129,11212,0.0000000000,0.9999990389,1.0000002963,4.1298642124e+11
11129,11570,0.0000000000,-0.9999990389,1.0000002963,4.1298642124e+11
11130,11211,0.0000000000,-0.9999977815,-0.9999990389,7.9971085071e+10
11130,11569,0.0000000000,1.0000002963,-0.9999990389,7.6623211398e+11
11131,11209,0.0000000000,0.9999990389,-0.9999990389,3.2754920976e+11
11131,11571,0.0000000000,-0.9999990389,-0.9999990389,3.2754920976e+11
11132,11210,0.0000000000,-0.9999977815,1.0000002963,1.1947870728e+12
11132,11572,0.0000000000,1.0000002963,1.0000002963,4.1298642124e+11
11133,11217,0.9999990389,-0.9999990389,0.0000000000,8.0302504667e+09
11133,11579,-0.9999990389,-0.9999990389,0.0000000000,1.4334321228e+10
11134,11218,-0.9999977815,1.0000002963,0.0000000000,1.1059549655e+12
11134,11580,1.0000002963,1.0000002963,0.0000000000,3.2754920976e+11
11135,11220,0.9999990389,1.0000002963,0.0000000000,2.5587342005e+10
11135,11578,-0.9999990389,1.0000002963,0.0000000000,2.1504569935e+10
11136,11219,-0.9999977815,-0.9999990389,0.0000000000,4.1298642124e+11
11136,11577,1.0000002963,-0.9999990389,0.0000000000,1.1947870728e+12
11137,11347,0.0000000000,-0.9999990389,1.0000002963,3.2754920976e+11
11137,11465,0.0000000000,-0.9999990389,-0.9999990389,3.2754920976e+11
11138,11348,0.0000000000,1.0000002963,-1.0000002963,1.4275161493e+11
11138,11466,0.0000000000,1.0000002963,0.9999977815,1.4275161493e+11
11139,11346,0.0000000000,1.0000002963,1.0000002963,1.1947870728e+12
11139,11468,0.0000000000,1.0000002963,-0.9999990389,1.1947870728e+12
11140,11345,0.0000000000,-0.9999990389,-1.0000002963,1.1947870728e+12
11140,11467,0.0000000000,-0.9999990389,0.9999977815,1.9364095514e+12
11141,11344,1.0000002963,0.0000000000,-0.9999990389,4.1298642124e+11
11141,11462,-0.9999990389,0.0000000000,-0.9999990389,1.1947870728e+12
11142,11343,-1.0000002963,0.0000000000,1.0000002963,3.2754920976e+11
11142,11461,0.9999977815,0.0000000000,1.0000002963,2.3489831238e+12
11143,11341,1.0000002963,0.0000000000,1.0000002963,1.1947870728e+12
11143,11463,-0.9999990389,0.0000000000,1.0000002963,1.1947870728e+12
11144,11342,-1.0000002963,0.0000000000,-0.9999990389,8.3120763698e+10
11144,11464,0.9999977815,0.0000000000,-0.9999990389,3.8228098852e+11
11145,11349,-0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
11145,11471,-0.9999990389,-0.9999990389,0.0000000000,1.1947870728e+12
11146,11350,1.0000002963,-1.0000002963,0.0000000000,1.1059549655e+12
11146,11472,1.0000002963,0.9999977815,0.0000000000,9.5154077036e+10
11147,11352,1.0000002963,1.0000002963,0.0000000000,2.0210164798e+11
11147,11470,1.0000002963,-0.9999990389,0.0000000000,2.0919451260e+12
11148,11351,-0.9999990389,-1.0000002963,0.0000000000,8.3120763698e+10
11148,11469,-0.9999990389,0.9999977815,0.0000000000,8.3120763698e+10
11149,11335,-0.9999990389,0.0000000000,-1.0000002963,4.1298642124e+11
11149,11453,-0.9999990389,0.0000000000,0.9999977815,1.1947870728e+12
11150,11336,1.0000002963,0.0000000000,1.0000002963,2.0210164798e+11
11150,11454,1.0000002963,0.0000000000,-0.9999990389,1.4275161493e+11
11151,11334,1.0000002963,0.0000000000,-1.0000002963,1.1059549655e+12
11151,11456,1.0000002963,0.0000000000,0.9999977815,1.1059549655e+12
11152,11333,-0.9999990389,0.0000000000,1.0000002963,8.3120763698e+10
11152,11455,-0.9999990389,0.0000000000,-0.9999990389,8.3120763698e+10
11153,11332,0.0000000000,1.0000002963,1.0000002963,1.1947870728e+12
11153,11450,0.0000000000,-0.9999990389,1.0000002963,4.1298642124e+11
11154,11331,0.0000000000,-1.0000002963,-0.9999990389,4.1298642124e+11
11154,11449,0.0000000000,0.9999977815,-0.9999990389,1.9364095514e+12
11155,11329,0.0000000000,1.0000002963,-0.9999990389,8.3120763698e+10
11155,11451,0.0000000000,-0.9999990389,-0.9999990389,1.9823557133e+11
11156,11330,0.0000000000,-1.0000002963,1.0000002963,3.2754920976e+11
11156,11452,0.0000000000,0.9999977815,1.0000002963,3.2754920976e+11
11157,11337,1.0000002963,-0.9999990389,0.0000000000,3.2754920976e+11
11157,11459,-0.9999990389,-0.9999990389,0.0000000000,1.1059549655e+12
11158,11338,-1.0000002963,1.0000002963,0.0000000000,3.2754920976e+11
11158,11460,0.9999977815,1.0000002963,0.0000000000,1.1059549655e+12
11159,11340,1.0000002963,1.0000002963,0.0000000000,1.9823557133e+11
11159,11458,-0.9999990389,1.0000002963,0.0000000000,8.3120763698e+10
11160,11339,-1.0000002963,-0.9999990389,0.0000000000,1.1947870728e+12
11160,11457,0.9999977815,-0.9999990389,0.0000000000,4.1298642124e+11
11161,10891,0.0000000000,-0.9999990389,0.9999992066,3.2754920976e+11
11161,11969,0.0000000000,-0.9999990389,-0.9999992904,2.3489831238e+12
11162,10892,0.0000000000,0.9999977815,-0.9999977815,2.0210164798e+11
11162,11970,0.0000000000,0.9999977815,1.0000002963,8.3120763698e+10
11163,10890,0.0000000000,0.9999977815,0.9999992066,4.1298642124e+11
11163,11972,0.0000000000,0.9999977815,-0.9999992904,4.1298642124e+11
11164,10889,0.0000000000,-0.9999990389,-0.9999977815,3.8386525377e+10
11164,11971,0.0000000000,-0.9999990389,1.0000002963,2.2259284232e+11
11165,10888,0.9999992066,0.0000000000,-0.9999990389,7.6623211398e+11
11165,11966,-0.9999992904,0.0000000000,-0.9999990389,7.6623211398e+11
11166,10887,-0.9999977815,0.0000000000,0.9999977815,3.2754920976e+11
11166,11965,1.0000002963,0.0000000000,0.9999977815,3.2754920976e+11
11167,10885,0.9999992066,0.0000000000,0.9999977815,1.1947870728e+12
11167,11967,-0.9999992904,0.0000000000,0.9999977815,1.1947870728e+12
11168,10886,-0.9999977815,0.0000000000,-0.9999990389,1.4275161493e+11
11168,11968,1.0000002963,0.0000000000,-0.9999990389,1.3734235627e+11
11169,10893,-0.9999990389,0.9999992066,0.0000000000,1.9364095514e+12
11169,11975,-0.9999990389,-0.9999992904,0.0000000000,4.1298642124e+11
11170,10894,0.9999977815,-0.9999977815,0.0000000000,1.1947870728e+12
11170,11976,0.9999977815,1.0000002963,0.0000000000,1.1947870728e+12
11171,10896,0.9999977815,0.9999992066,0.0000000000,1.4275161493e+11
11171,11974,0.9999977815,-0.9999992904,0.0000000000,1.4275161493e+11
11172,10895,-0.9999990389,-0.9999977815,0.0000000000,8.3120763698e+10
11172,11973,-0.9999990389,1.0000002963,0.0000000000,8.3120763698e+10
11173,10879,-0.9999990389,0.0000000000,-0.9999977815,2.0210164798e+11
11173,11957,-0.9999990389,0.0000000000,1.0000002963,2.0919451260e+12
11174,10880,0.9999977815,0.0000000000,0.9999992066,7.9971085071e+10
11174,11958,0.9999977815,0.0000000000,-0.9999992904,7.9971085071e+10
11175,10878,0.9999977815,0.0000000000,-0.9999977815,1.9823557133e+11
11175,11960,0.9999977815,0.0000000000,1.0000002963,2.0210164798e+11
11176,10877,-0.9999990389,0.0000000000,0.9999992066,1.1059549655e+12
11176,11959,-0.9999990389,0.0000000000,-0.9999992904,2.3489831238e+12
11177,10876,0.0000000000,0.9999992066,0.9999977815,1.9364095514e+12
11177,11954,0.0000000000,-0.9999992904,0.9999977815,1.9364095514e+12
11178,10875,0.0000000000,-0.9999977815,-0.9999990389,3.8228098852e+11
11178,11953,0.0000000000,1.0000002963,-0.9999990389,2.0210164798e+11
11179,10873,0.0000000000,0.9999992066,-0.9999990389,1.4334321228e+10
11179,11955,0.0000000000,-0.9999992904,-0.9999990389,1.6095584075e+10
11180,10874,0.0000000000,-0.9999977815,0.9999977815,7.9971085071e+10
11180,11956,0.0000000000,1.0000002963,0.9999977815,7.9971085071e+10
11181,10881,0.9999992066,-0.9999990389,0.0000000000,3.2754920976e+11
11181,11963,-0.9999992904,-0.9999990389,0.0000000000,3.2754920976e+11
11182,10882,-0.9999977815,0.9999977815,0.0000000000,4.1298642124e+11
11182,11964,1.0000002963,0.9999977815,0.0000000000,4.1298642124e+11
11183,10884,0.9999992066,0.9999977815,0.0000000000,4.1298642124e+11
11183,11962,-0.9999992904,0.9999977815,0.0000000000,4.1298642124e+11
11184,10883,-0.9999977815,-0.9999990389,0.0000000000,8.3120763698e+10
11184,11961,1.0000002963,-0.9999990389,0.0000000000,1.9823557133e+11
11185,11011,0.0000000000,-0.9999990389,0.9999990389,1.1947870728e+12
11185,11849,0.0000000000,-0.9999990389,-0.9999996676,1.1947870728e+12
11186,11012,0.0000000000,0.9999977815,-1.0000002963,1.7654360011e+11
11186,11850,0.0000000000,0.9999977815,0.9999977815,1.7654360011e+11
11187,11010,0.0000000000,0.9999977815,0.9999990389,2.0210164798e+11
11187,11852,0.0000000000,0.9999977815,-0.9999996676,8.3120763698e+10
11188,11009,0.0000000000,-0.9999990389,-1.0000002963,4.1298642124e+11
11188,11851,0.0000000000,-0.9999990389,0.9999977815,1.1947870728e+12
11189,11008,0.9999990389,0.0000000000,-0.9999990389,8.0635297747e+08
11189,11846,-0.9999996676,0.0000000000,-0.9999990389,4.0508625232e+11
11190,11007,-1.0000002963,0.0000000000,0.9999977815,1.9823557133e+11
11190,11845,0.9999977815,0.0000000000,0.9999977815,3.8228098852e+11
11191,11005,0.9999990389,0.0000000000,0.9999977815,1.1059549655e+12
11191,11847,-0.9999996676,0.0000000000,0.9999977815,3.2754920976e+11
11192,11006,-1.0000002963,0.0000000000,-0.9999990389,4.1298642124e+11
11192,11848,0.9999977815,0.0000000000,-0.9999990389,1.1947870728e+12
11193,11013,-0.9999990389,0.9999990389,0.0000000000,3.8386525377e+10
11193,11855,-0.9999990389,-0.9999996676,0.0000000000,1.6095584075e+10
11194,11014,0.9999977815,-1.0000002963,0.0000000000,2.3489831238e+12
11194,11856,0.9999977815,0.9999977815,0.0000000000,3.2754920976e+11
11195,11016,0.9999977815,0.9999990389,0.0000000000,8.3120763698e+10
11195,11854,0.9999977815,-0.9999996676,0.0000000000,1.9823557133e+11
11196,11015,-0.9999990389,-1.0000002963,0.0000000000,8.3120763698e+10
11196,11853,-0.9999990389,0.9999977815,0.0000000000,8.3120763698e+10
11197,10999,-0.9999990389,0.0000000000,-1.0000002963,2.0210164798e+11
11197,11837,-0.9999990389,0.0000000000,0.9999977815,2.0210164798e+11
11198,11000,0.9999977815,0.0000000000,0.9999990389,1.1947870728e+12
11198,11838,0.9999977815,0.0000000000,-0.9999996676,1.9364095514e+12
11199,10998,0.9999977815,0.0000000000,-1.0000002963,2.2259284232e+11
11199,11840,0.9999977815,0.0000000000,0.9999977815,3.8386525377e+10
11200,10997,-0.9999990389,0.0000000000,0.9999990389,2.0919451260e+12
11200,11839,-0.9999990389,0.0000000000,-0.9999996676,2.0210164798e+11
11201,10996,0.0000000000,0.9999990389,0.9999977815,1.4334321228e+10
11201,11834,0.0000000000,-0.9999996676,0.9999977815,1.6095584075e+10
11202,10995,0.0000000000,-1.0000002963,-0.9999990389,2.3489831238e+12
11202,11833,0.0000000000,0.9999977815,-0.9999990389,3.2754920976e+11
11203,10993,0.0000000000,0.9999990389,-0.9999990389,1.6095584075e+10
11203,11835,0.0000000000,-0.9999996676,-0.9999990389,1.4334321228e+10
11204,10994,0.0000000000,-1.0000002963,0.9999977815,8.3120763698e+10
11204,11836,0.0000000000,0.9999977815,0.9999977815,2.0210164798e+11
11205,11001,0.9999990389,-0.9999990389,0.0000000000,3.8228098852e+11
11205,11843,-0.9999996676,-0.9999990389,0.0000000000,1.9823557133e+11
11206,11002,-1.0000002963,0.9999977815,0.0000000000,2.0210164798e+11
11206,11844,0.9999977815,0.9999977815,0.0000000000,8.3120763698e+10
11207,11004,0.9999990389,0.9999977815,0.0000000000,8.3120763698e+10
11207,11842,-0.9999996676,0.9999977815,0.0000000000,8.3120763698e+10
11208,11003,-1.0000002963,-0.9999990389,0.0000000000,1.1947870728e+12
11208,11841,0.9999977815,-0.9999990389,0.0000000000,4.1298642124e+11
11209,11131,0.0000000000,-0.9999990389,0.9999990389,3.2754920976e+11
11209,11729,0.0000000000,-0.9999990389,-0.9999990389,3.2754920976e+11
11210,11132,0.0000000000,0.9999977815,-1.0000002963,8.3120763698e+10
11210,11730,0.0000000000,0.9999977815,1.0000002963,2.0210164798e+11
11211,11130,0.0000000000,0.9999977815,0.9999990389,7.9971085071e+10
11211,11732,0.0000000000,0.9999977815,-0.9999990389,7.9971085071e+10
11212,11129,0.0000000000,-0.9999990389,-1.0000002963,4.1298642124e+11
11212,11731,0.0000000000,-0.9999990389,1.0000002963,4.1298642124e+11
11213,11128,0.9999990389,0.0000000000,-0.9999990389,1.1947870728e+12
11213,11726,-0.9999990389,0.0000000000,-0.9999990389,1.1947870728e+12
11214,11127,-1.0000002963,0.0000000000,0.9999977815,1.4275161493e+11
11214,11725,1.0000002963,0.0000000000,0.9999977815,1.4275161493e+11
11215,11125,0.9999990389,0.0000000000,0.9999977815,1.1059549655e+12
11215,11727,-0.9999990389,0.0000000000,0.9999977815,1.1059549655e+12
11216,11126,-1.0000002963,0.0000000000,-0.9999990389,2.0210164798e+11
11216,11728,1.0000002963,0.0000000000,-0.9999990389,8.3120763698e+10
11217,11133,-0.9999990389,0.9999990389,0.0000000000,2.0919451260e+12
11217,11735,-0.9999990389,-0.9999990389,0.0000000000,1.3734235627e+11
11218,11134,0.9999977815,-1.0000002963,0.0000000000,1.4275161493e+11
11218,11736,0.9999977815,1.0000002963,0.0000000000,2.0919451260e+12
11219,11136,0.9999977815,0.9999990389,0.0000000000,4.1298642124e+11
11219,11734,0.9999977815,-0.9999990389,0.0000000000,4.1298642124e+11
11220,11135,-0.9999990389,-1.0000002963,0.0000000000,1.9364095514e+12
11220,11733,-0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
11221,11119,-0.9999990389,0.0000000000,-1.0000002963,2.3489831238e+12
11221,11717,-0.9999990389,0.0000000000,1.0000002963,1.1059549655e+12
11222,11120,0.9999977815,0.0000000000,0.9999990389,9.5154077036e+10
11222,11718,0.9999977815,0.0000000000,-0.9999990389,3.2754920976e+11
11223,11118,0.9999977815,0.0000000000,-1.0000002963,3.8386525377e+10
11223,11720,0.9999977815,0.0000000000,1.0000002963,2.2259284232e+11
11224,11117,-0.9999990389,0.0000000000,0.9999990389,2.3489831238e+12
11224,11719,-0.9999990389,0.0000000000,-0.9999990389,2.3489831238e+12
11225,11116,0.0000000000,0.9999990389,0.9999977815,7.9971085071e+10
11225,11714,0.0000000000,-0.9999990389,0.9999977815,1.1275237820e+12
11226,11115,0.0000000000,-1.0000002963,-0.9999990389,3.2754920976e+11
11226,11713,0.0000000000,1.0000002963,-0.9999990389,2.3489831238e+12
11227,11113,0.0000000000,0.9999990389,-0.9999990389,8.3120763698e+10
11227,11715,0.0000000000,-0.9999990389,-0.9999990389,2.0210164798e+11
11228,11114,0.0000000000,-1.0000002963,0.9999977815,8.3120763698e+10
11228,11716,0.0000000000,1.0000002963,0.9999977815,8.3120763698e+10
11229,11121,0.9999990389,-0.9999990389,0.0000000000,2.3489831238e+12
11229,11723,-0.9999990389,-0.9999990389,0.0000000000,3.2754920976e+11
11230,11122,-1.0000002963,0.9999977815,0.0000000000,1.6095584075e+10
11230,11724,1.0000002963,0.9999977815,0.0000000000,1.6095584075e+10
11231,11124,0.9999990389,0.9999977815,0.0000000000,1.9364095514e+12
11231,11722,-0.9999990389,0.9999977815,0.0000000000,4.1298642124e+11
11232,11123,-1.0000002963,-0.9999990389,0.0000000000,3.8386525377e+10
11232,11721,1.0000002963,-0.9999990389,0.0000000000,3.8386525377e+10
11233,11251,0.0000000000,-0.9999990389,0.9999990389,8.3120763698e+10
11233,11609,0.0000000000,-0.9999990389,-0.9999990389,1.9823557133e+11
11234,11252,0.0000000000,0.9999977815,-0.9999977815,1.1947870728e+12
11234,11610,0.0000000000,0.9999977815,1.0000002963,4.1298642124e+11
11235,11250,0.0000000000,0.9999977815,0.9999990389,4.1298642124e+11
11235,11612,0.0000000000,0.9999977815,-0.9999990389,1.9364095514e+12
11236,11249,0.0000000000,-0.9999990389,-0.9999977815,4.1298642124e+11
11236,11611,0.0000000000,-0.9999990389,1.0000002963,4.1298642124e+11
11237,11248,0.9999990389,0.0000000000,-0.9999990389,1.4275161493e+11
11237,11606,-0.9999990389,0.0000000000,-0.9999990389,1.4275161493e+11
11238,11247,-0.9999977815,0.0000000000,0.9999977815,4.1298642124e+11
11238,11605,1.0000002963,0.0000000000,0.9999977815,1.1947870728e+12
11239,11245,0.9999990389,0.0000000000,0.9999977815,3.2754920976e+11
11239,11607,-0.9999990389,0.0000000000,0.9999977815,1.1059549655e+12
11240,11246,-0.9999977815,0.0000000000,-0.9999990389,4.5863724289e+09
11240,11608,1.0000002963,0.0000000000,-0.9999990389,1.6095584075e+10
11241,11253,-0.9999990389,0.9999990389,0.0000000000,3.2754920976e+11
11241,11615,-0.9999990389,-0.9999990389,0.0000000000,2.3489831238e+12
11242,11254,0.9999977815,-0.9999977815,0.0000000000,4.1298642124e+11
11242,11616,0.9999977815,1.0000002963,0.0000000000,1.1947870728e+12
11243,11256,0.9999977815,0.9999990389,0.0000000000,1.1947870728e+12
11243,11614,0.9999977815,-0.9999990389,0.0000000000,4.1298642124e+11
11244,11255,-0.9999990389,-0.9999977815,0.0000000000,3.8386525377e+10
11244,11613,-0.9999990389,1.0000002963,0.0000000000,1.6095584075e+10
11245,11239,-0.9999990389,0.0000000000,-0.9999977815,3.2754920976e+11
11245,11597,-0.9999990389,0.0000000000,1.0000002963,2.3489831238e+12
11246,11240,0.9999977815,0.0000000000,0.9999990389,4.5863724289e+09
11246,11598,0.9999977815,0.0000000000,-0.9999990389,3.8386525377e+10
11247,11238,0.9999977815,0.0000000000,-0.9999977815,4.1298642124e+11
11247,11600,0.9999977815,0.0000000000,1.0000002963,1.1947870728e+12
11248,11237,-0.9999990389,0.0000000000,0.9999990389,1.1059549655e+12
11248,11599,-0.9999990389,0.0000000000,-0.9999990389,2.3489831238e+12
11249,11236,0.0000000000,0.9999990389,0.9999977815,4.1298642124e+11
11249,11594,0.0000000000,-0.9999990389,0.9999977815,1.9364095514e+12
11250,11235,0.0000000000,-0.9999977815,-0.9999990389,4.1298642124e+11
11250,11593,0.0000000000,1.0000002963,-0.9999990389,1.1947870728e+12
11251,11233,0.0000000000,0.9999990389,-0.9999990389,1.1947870728e+12
11251,11595,0.0000000000,-0.9999990389,-0.9999990389,4.1298642124e+11
11252,11234,0.0000000000,-0.9999977815,0.9999977815,8.3120763698e+10
11252,11596,0.0000000000,1.0000002963,0.9999977815,8.3120763698e+10
11253,11241,0.9999990389,-0.9999990389,0.0000000000,3.2754920976e+11
11253,11603,-0.9999990389,-0.9999990389,0.0000000000,2.3489831238e+12
11254,11242,-0.9999977815,0.9999977815,0.0000000000,4.1298642124e+11
11254,11604,1.0000002963,0.9999977815,0.0000000000,1.9364095514e+12
11255,11244,0.9999990389,0.9999977815,0.0000000000,3.8386525377e+10
11255,11602,-0.9999990389,0.9999977815,0.0000000000,1.6095584075e+10
11256,11243,-0.9999977815,-0.9999990389,0.0000000000,8.3120763698e+10
11256,11601,1.0000002963,-0.9999990389,0.0000000000,3.8228098852e+11
11257,11371,0.0000000000,-0.9999990389,1.0000002963,4.1298642124e+11
11257,11489,0.0000000000,-0.9999990389,-0.9999990389,4.1298642124e+11
11258,11372,0.0000000000,0.9999977815,-1.0000002963,3.8386525377e+10
11258,11490,0.0000000000,0.9999977815,0.9999977815,3.8386525377e+10
11259,11370,0.0000000000,0.9999977815,1.0000002963,3.8228098852e+11
11259,11492,0.0000000000,0.9999977815,-0.9999990389,8.3120763698e+10
11260,11369,0.0000000000,-0.9999990389,-1.0000002963,4.1298642124e+11
11260,11491,0.0000000000,-0.9999990389,0.9999977815,4.1298642124e+11
11261,11368,1.0000002963,0.0000000000,-0.9999990389,1.1947870728e+12
11261,11486,-0.9999990389,0.0000000000,-0.9999990389,1.1947870728e+12
11262,11367,-1.0000002963,0.0000000000,0.9999977815,4.1298642124e+11
11262,11485,0.9999977815,0.0000000000,0.9999977815,4.1298642124e+11
11263,11365,1.0000002963,0.0000000000,0.9999977815,8.3120763698e+10
11263,11487,-0.9999990389,0.0000000000,0.9999977815,1.9823557133e+11
11264,11366,-1.0000002963,0.0000000000,-0.9999990389,1.4275161493e+11
11264,11488,0.9999977815,0.0000000000,-0.9999990389,1.3734235627e+11
11265,11373,-0.9999990389,1.0000002963,0.0000000000,1.1947870728e+12
11265,11495,-0.9999990389,-0.9999990389,0.0000000000,1.1947870728e+12
11266,11374,0.9999977815,-1.0000002963,0.0000000000,1.9823557133e+11
11266,11496,0.9999977815,0.9999977815,0.0000000000,8.3120763698e+10
11267,11376,0.9999977815,1.0000002963,0.0000000000,3.2754920976e+11
11267,11494,0.9999977815,-0.9999990389,0.0000000000,3.2754920976e+11
11268,11375,-0.9999990389,-1.0000002963,0.0000000000,1.4275161493e+11
11268,11493,-0.9999990389,0.9999977815,0.0000000000,1.3734235627e+11
11269,11359,-0.9999990389,0.0000000000,-1.0000002963,1.9823557133e+11
11269,11477,-0.9999990389,0.0000000000,0.9999977815,1.9823557133e+11
11270,11360,0.9999977815,0.0000000000,1.0000002963,1.4275161493e+11
11270,11478,0.9999977815,0.0000000000,-0.9999990389,1.3734235627e+11
11271,11358,0.9999977815,0.0000000000,-1.0000002963,1.1947870728e+12
11271,11480,0.9999977815,0.0000000000,0.9999977815,4.1298642124e+11
11272,11357,-0.9999990389,0.0000000000,1.0000002963,3.2754920976e+11
11272,11479,-0.9999990389,0.0000000000,-0.9999990389,1.1059549655e+12
11273,11356,0.0000000000,1.0000002963,0.9999977815,4.1298642124e+11
11273,11474,0.0000000000,-0.9999990389,0.9999977815,4.1298642124e+11
11274,11355,0.0000000000,-1.0000002963,-0.9999990389,1.9823557133e+11
11274,11473,0.0000000000,0.9999977815,-0.9999990389,8.3120763698e+10
11275,11353,0.0000000000,1.0000002963,-0.9999990389,3.2754920976e+11
11275,11475,0.0000000000,-0.9999990389,-0.9999990389,3.2754920976e+11
11276,11354,0.0000000000,-1.0000002963,0.9999977815,8.3120763698e+10
11276,11476,0.0000000000,0.9999977815,0.9999977815,8.3120763698e+10
11277,11361,1.0000002963,-0.9999990389,0.0000000000,4.1298642124e+11
11277,11483,-0.9999990389,-0.9999990389,0.0000000000,1.1947870728e+12
11278,11362,-1.0000002963,0.9999977815,0.0000000000,3.8228098852e+11
11278,11484,0.9999977815,0.9999977815,0.0000000000,8.3120763698e+10
11279,11364,1.0000002963,0.9999977815,0.0000000000,3.8386525377e+10
11279,11482,-0.9999990389,0.9999977815,0.0000000000,1.4334321228e+10
11280,11363,-1.0000002963,-0.9999990389,0.0000000000,4.1298642124e+11
11280,11481,0.9999977815,-0.9999990389,0.0000000000,4.1298642124e+11
11281,10915,0.0000000000,-1.0000002963,0.9999992066,4.1298642124e+11
11281,11993,0.0000000000,-1.0000002963,-0.9999992904,1.1947870728e+12
11282,10916,0.0000000000,1.0000002963,-0.9999977815,1.3734235627e+11
11282,11994,0.0000000000,1.0000002963,1.0000002963,1.4275161493e+11
11283,10914,0.0000000000,1.0000002963,0.9999992066,1.1947870728e+12
11283,11996,0.0000000000,1.0000002963,-0.9999992904,1.1947870728e+12
11284,10913,0.0000000000,-1.0000002963,-0.9999977815,1.4275161493e+11
11284,11995,0.0000000000,-1.0000002963,1.0000002963,1.4275161493e+11
11285,10912,0.9999992066,0.0000000000,-1.0000002963,1.9364095514e+12
11285,11990,-0.9999992904,0.0000000000,-1.0000002963,1.1947870728e+12
11286,10911,-0.9999977815,0.0000000000,1.0000002963,3.8228098852e+11
11286,11989,1.0000002963,0.0000000000,1.0000002963,8.3120763698e+10
11287,10909,0.9999992066,0.0000000000,1.0000002963,4.1298642124e+11
11287,11991,-0.9999992904,0.0000000000,1.0000002963,4.1298642124e+11
11288,10910,-0.9999977815,0.0000000000,-1.0000002963,3.2754920976e+11
11288,11992,1.0000002963,0.0000000000,-1.0000002963,3.2754920976e+11
11289,10917,-1.0000002963,0.9999992066,0.0000000000,1.9823557133e+11
11289,11999,-1.0000002963,-0.9999992904,0.0000000000,1.9823557133e+11
11290,10918,1.0000002963,-0.9999977815,0.0000000000,8.3120763698e+10
11290,12000,1.0000002963,1.0000002963,0.0000000000,1.9823557133e+11
11291,10920,1.0000002963,0.9999992066,0.0000000000,1.1059549655e+12
11291,11998,1.0000002963,-0.9999992904,0.0000000000,3.2754920976e+11
11292,10919,-1.0000002963,-0.9999977815,0.0000000000,1.1059549655e+12
11292,11997,-1.0000002963,1.0000002963,0.0000000000,3.2754920976e+11
11293,10903,-1.0000002963,0.0000000000,-0.9999977815,2.0210164798e+11
11293,11981,-1.0000002963,0.0000000000,1.0000002963,1.4275161493e+11
11294,10904,1.0000002963,0.0000000000,0.9999992066,4.1298642124e+11
11294,11982,1.0000002963,0.0000000000,-0.9999992904,1.1947870728e+12
11295,10902,1.0000002963,0.0000000000,-0.9999977815,2.0919451260e+12
11295,11984,1.0000002963,0.0000000000,1.0000002963,1.4275161493e+11
11296,10901,-1.0000002963,0.0000000000,0.9999992066,1.1947870728e+12
11296,11983,-1.0000002963,0.0000000000,-0.9999992904,1.1947870728e+12
11297,10900,0.0000000000,0.9999992066,1.0000002963,1.9823557133e+11
11297,11978,0.0000000000,-0.9999992904,1.0000002963,8.3120763698e+10
11298,10899,0.0000000000,-0.9999977815,-1.0000002963,3.2754920976e+11
11298,11977,0.0000000000,1.0000002963,-1.0000002963,1.1059549655e+12
11299,10897,0.0000000000,0.9999992066,-1.0000002963,1.1059549655e+12
11299,11979,0.0000000000,-0.9999992904,-1.0000002963,1.1059549655e+12
11300,10898,0.0000000000,-0.9999977815,1.0000002963,1.9823557133e+11
11300,11980,0.0000000000,1.0000002963,1.0000002963,8.3120763698e+10
11301,10905,0.9999992066,-1.0000002963,0.0000000000,1.1947870728e+12
11301,11987,-0.9999992904,-1.0000002963,0.0000000000,1.1947870728e+12
11302,10906,-0.9999977815,1.0000002963,0.0000000000,3.8228098852e+11
11302,11988,1.0000002963,1.0000002963,0.0000000000,8.3120763698e+10
11303,10908,0.9999992066,1.0000002963,0.0000000000,1.1947870728e+12
11303,11986,-0.9999992904,1.0000002963,0.0000000000,4.1298642124e+11
11304,10907,-0.9999977815,-1.0000002963,0.0000000000,3.2754920976e+11
11304,11985,1.0000002963,-1.0000002963,0.0000000000,3.2754920976e+11
11305,11035,0.0000000000,-1.0000002963,0.9999990389,8.3120763698e+10
